GeneId	Symbol	Type	TranscriptsWithConservation	NonredundantExons	SpeciesWithSeqOrthologs	SpeciesWithBLAST	SpeciesWithWGA	SpeciesWithSynteny	SpeciesWithSequenceAndSynteny	Mouse BLAST	Mouse WGA	Mouse Synteny	Mouse Sequence+Synteny	Mouse Sequence region number	Mouse Sequence regions	Mouse Sequence exon number	Mouse Sequence exons	Mouse conserved region length
ENSG00000273568.1_6	[AC131009.3]	[sense_intronic]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000258455.1_5	[AL158801.3]	[antisense]	[ENST00000555514.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000228204.1]		0		0		0
ENSG00000249650.1_5	[AC106772.1]	[antisense]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000249057.1_5	[MAST4-IT1]	[sense_intronic]	[ENST00000514241.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000225130.1, ENSMUST00000225860.1]		0		0		0
ENSG00000276136.1_5	[AC016957.2]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000237654.5_5	[AP003025.1]	[antisense]	[ENST00000414466.5_1, ENST00000414856.1_1, ENST00000443319.1_1]	9	[]	[]	[]	[Mouse]	[]			[ENSMUST00000132097.1, ENSMUST00000217527.1]		0		0		0
ENSG00000227637.1	[RP11-242O24.5]	[antisense]	[ENST00000450108.1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000124738.1, ENSMUST00000132111.1]		0		0		0
ENSG00000227359.1_5	[AC017074.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000258274.1_5	[AC012085.2]	[antisense]	[ENST00000550287.1_1, ENST00000551107.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000185313.1, ENSMUST00000218132.1, ENSMUST00000219492.1, ENSMUST00000219913.1, ENSMUST00000220058.1, ENSMUST00000220149.1]		0		0		0
ENSG00000254592.1_5	[AC123788.1]	[antisense]	[ENST00000526922.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000165145.2, ENSMUST00000195630.1, ENSMUST00000223556.1, ENSMUST00000223605.1, ENSMUST00000223845.1, ENSMUST00000223904.1, ENSMUST00000223925.1, ENSMUST00000224521.1, ENSMUST00000224641.1, ENSMUST00000225201.1, ENSMUST00000225810.1]		0		0		0
ENSG00000285740.1_1	[AC090692.3]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000282057.1_7	[AC092807.3]	[lincRNA]	[ENST00000467530.5_1, ENST00000467666.2_1, ENST00000472448.1_1, ENST00000488557.6_1, ENST00000498304.5_1]	8	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000197148.1]	[ENSMUST00000181247.2, ENSMUST00000197148.1]	[ENSMUST00000181247.2, ENSMUST00000197148.1]	[ENSMUST00000181247.2, ENSMUST00000197148.1]	1	86043666-86043933;	1	86043666-86043933;	172087599
ENSG00000228918.3_6	[LINC01344]	[lincRNA]	[ENST00000420760.1_1, ENST00000449842.1_1, ENST00000608183.1_1]	20	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000190485.1]	[ENSMUST00000185385.1]		6	182125763-182125833;182131982-182132903;182136220-182136359;182173019-182173240;182173783-182173842;182212258-182212331;	6	182125763-182125833;182131982-182132903;182136220-182136359;182173019-182173240;182173783-182173842;182212258-182212331;	-2109059763
ENSG00000254837.2_4	[AP001372.2]	[bidirectional_promoter_lncRNA]	[ENST00000526036.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000208399.1, ENSMUST00000209114.1]		0		0		0
ENSG00000285704.1_1	[AC004765.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000279151.1_5	[AL021920.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000266651.1_5	[AC093484.4]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000254885.1_5	[AP001547.1]	[lincRNA]	[ENST00000527440.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000098303.1, ENSMUST00000129409.1, ENSMUST00000131080.1, ENSMUST00000136294.2, ENSMUST00000137193.1, ENSMUST00000137923.1, ENSMUST00000149463.2, ENSMUST00000155101.1, ENSMUST00000155217.2, ENSMUST00000191246.1, ENSMUST00000205925.1, ENSMUST00000206678.1, ENSMUST00000208462.1, ENSMUST00000209181.1]		0		0		0
ENSG00000273387.1_5	[AC005005.3]	[antisense]	[ENST00000609017.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123459.1, ENSMUST00000125275.1, ENSMUST00000128806.1]		0		0		0
ENSG00000250685.7_5	[AC009123.1]	[antisense]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000230324.1_4	[LINC01734]	[lincRNA]	[ENST00000412672.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000146060.1]		0		0		0
ENSG00000286068.1_1	[AC010974.2]	[antisense]	[ENST00000651100.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000191635.1, ENSMUST00000194151.1]		0		0		0
ENSG00000272366.1_5	[AL158211.3]	[lincRNA]	[ENST00000607385.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000174811.1]		0		0		0
ENSG00000235725.1_2	[AC007389.3]	[lincRNA]	[ENST00000420724.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000117191.1, ENSMUST00000143706.1, ENSMUST00000144854.1, ENSMUST00000152073.1]		0		0		0
ENSG00000285775.1_1	[AC109136.1]	[lincRNA]	[ENST00000650608.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000210252.1]		0		0		0
ENSG00000280649.2_4	[AC245100.8]	[TEC]	[]	7	[]	[]	[]	[]	[]					0		0		0
ENSG00000228437.5_5	[LINC02474]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000269560.1_6	[AC010422.4]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000228208.6_2	[C1orf143]	[lincRNA]	[ENST00000443836.5_1, ENST00000491260.2_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000193084.1, ENSMUST00000195454.1, ENSMUST00000195813.1]		0		0		0
ENSG00000277901.1_5	[AL390037.1]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000272953.1_5	[AC092171.4]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000242578.1_5	[AC073288.2]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000285640.1_1	[AP001999.4]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000269019.1_5	[HOMER3-AS1]	[antisense]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000271228.1_5	[AL121655.1]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000279625.1_5	[AL591122.1]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000224152.1_4	[AC009506.1]	[antisense]	[ENST00000418474.1_1]	2	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000131198.1]	[ENSMUST00000131198.1]	[ENSMUST00000131198.1, ENSMUST00000153675.1]	[ENSMUST00000131198.1]	1	160472257-160473593;	1	160472257-160473593;	320945850
ENSG00000260142.1_5	[AC068135.2]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000236376.1_5	[AL353780.1]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000226398.1_5	[AC013480.1]	[antisense]	[ENST00000451514.1_2]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000234063.1, ENSMUST00000234289.1, ENSMUST00000234397.1, ENSMUST00000235082.1]		0		0		0
ENSG00000259235.1_5	[AC066612.1]	[lincRNA]	[ENST00000560339.1_1, ENST00000560623.1_1, ENST00000561094.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123574.1, ENSMUST00000138875.1]		0		0		0
ENSG00000240567.1_5	[LINC02067]	[lincRNA]	[ENST00000473595.1_1]	4	[Mouse]	[Mouse]	[]	[]	[]	[ENSMUST00000207005.1]				2	161147133-161147251;161161388-161161389;	2	161147132-161147251;161161388-161161484;	644617161
ENSG00000266258.1_4	[LINC01909]	[lincRNA]	[]	6	[]	[]	[]	[]	[]					0		0		0
ENSG00000247381.3_5	[PLUT]	[lincRNA]	[ENST00000499662.3_2]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000172461.1, ENSMUST00000174285.7, ENSMUST00000201192.1]		0		0		0
ENSG00000228386.2_5	[AL031668.1]	[lincRNA]	[ENST00000451556.2_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000136046.1, ENSMUST00000155334.1]		0		0		0
ENSG00000269460.1_7	[AC005515.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000272917.1_6	[AC010186.4]	[processed_transcript]	[ENST00000573622.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181825.1, ENSMUST00000204358.1, ENSMUST00000205038.1]		0		0		0
ENSG00000283265.1_5	[AL356234.3]	[lincRNA]	[ENST00000637996.1_1]	3	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000216041.1, ENSMUST00000216683.1]	[ENSMUST00000217047.1, ENSMUST00000217363.1]		2	138019813-138020202;138020941-138021552;	2	138019813-138020202;138020941-138021552;	552082508
ENSG00000223795.2_5	[AL669970.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000233798.2	[RP11-417J8.2]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000237513.1_6	[AC007384.1]	[lincRNA]	[ENST00000415513.1_1, ENST00000417026.1_1]	2	[Mouse]	[]	[Mouse]	[Mouse]	[]		[ENSMUST00000185943.1]	[ENSMUST00000179257.1, ENSMUST00000181209.1, ENSMUST00000197377.1, ENSMUST00000197390.1]		1	104602430-104602781;	1	104602430-104602781;	209205211
ENSG00000231175.1_5	[LINC01720]	[lincRNA]	[ENST00000413356.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123231.2, ENSMUST00000126596.1, ENSMUST00000185686.1, ENSMUST00000186665.6, ENSMUST00000191937.1, ENSMUST00000194549.1, ENSMUST00000195609.1]		0		0		0
ENSG00000240573.1_5	[AC117462.1]	[lincRNA]	[ENST00000461186.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000231533.1, ENSMUST00000231944.1, ENSMUST00000232537.1]		0		0		0
ENSG00000261637.2_5	[LINC02127]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000279619.1_6	[AC020907.5]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000250551.1_5	[MIR583HG]	[lincRNA]	[ENST00000507997.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000223032.1]		0		0		0
ENSG00000275175.1_5	[AC106028.5]	[lincRNA]	[ENST00000610332.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000169090.1, ENSMUST00000183916.7, ENSMUST00000184554.7, ENSMUST00000184587.3, ENSMUST00000184655.3, ENSMUST00000184855.7, ENSMUST00000187421.6, ENSMUST00000189960.1, ENSMUST00000190028.6, ENSMUST00000205294.1, ENSMUST00000205458.1, ENSMUST00000205693.1, ENSMUST00000205707.1, ENSMUST00000205943.1, ENSMUST00000206316.1, ENSMUST00000206393.1]		0		0		0
ENSG00000255857.5_5	[PXN-AS1]	[antisense]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000261009.1_5	[AC141257.1]	[lincRNA]	[ENST00000565415.1_1, ENST00000570288.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000058918.4, ENSMUST00000193830.1]		0		0		0
ENSG00000283259.1_5	[AC242022.1]	[antisense]	[ENST00000638002.1_1]	10	[]	[]	[]	[Mouse]	[]			[ENSMUST00000138795.7, ENSMUST00000151696.1]		0		0		0
ENSG00000270361.1_5	[AL451085.1]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000272988.1_5	[AC022392.1]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000225975.6_4	[LINC01534]	[lincRNA]	[ENST00000425254.2_1, ENST00000433232.5_1, ENST00000590952.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000186011.1, ENSMUST00000188038.2, ENSMUST00000190789.2, ENSMUST00000191302.1, ENSMUST00000192958.1]		0		0		0
ENSG00000204148.3_4	[LINC00474]	[lincRNA]	[ENST00000374014.3_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000141162.1]		0		0		0
ENSG00000254990.5_5	[AP001781.1]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000255142.1_6	[AP006621.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000227342.1_4	[LINC00307]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000259815.1_5	[AC099793.1]	[lincRNA]	[ENST00000567538.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000191875.1, ENSMUST00000192025.1, ENSMUST00000194074.1, ENSMUST00000194177.1, ENSMUST00000194586.1, ENSMUST00000194966.1]		0		0		0
ENSG00000279045.1_6	[AP003400.2]	[TEC]	[ENST00000624036.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000208879.1]		0		0		0
ENSG00000228873.1_5	[AC012307.1]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000273287.2_5	[AL008718.2]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000239572.2_5	[AC108749.1]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000260090.1_5	[AC092435.3]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000236305.1_5	[SLC12A9-AS1]	[antisense]	[ENST00000412754.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000198569.1]		0		0		0
ENSG00000237560.6_4	[LINC01497]	[lincRNA]	[ENST00000420427.1_2, ENST00000455460.5_1, ENST00000649355.1_1]	9	[]	[]	[]	[Mouse]	[]			[ENSMUST00000144689.1]		0		0		0
ENSG00000277550.1_5	[AL031651.1]	[lincRNA]	[ENST00000615357.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000186977.1]		0		0		0
ENSG00000254514.1_5	[AC103855.1]	[lincRNA]	[ENST00000525926.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123263.1]		0		0		0
ENSG00000253577.1_6	[AC104211.3]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000271141.1_6	[AC010680.4]	[lincRNA]	[ENST00000605334.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000156809.1]		0		0		0
ENSG00000237407.1_6	[AP000552.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000283839.1_4	[AC096667.1]	[antisense]	[ENST00000640078.1_3]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000128608.1]		0		0		0
ENSG00000254614.2_5	[AP003068.2]	[antisense]	[ENST00000526623.2_1, ENST00000528551.1_1]	3	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000180505.2]	[ENSMUST00000180505.1]	[ENSMUST00000180505.2]	[ENSMUST00000180505.2]	2	64947491-64948543;64948695-64949305;	2	64947491-64948543;64948695-64949305;	259794034
ENSG00000258561.1_5	[AL359232.1]	[lincRNA]	[ENST00000555377.1_1, ENST00000556361.1_1, ENST00000556874.1_1]	9	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000219034.1]	[ENSMUST00000219034.1]	[ENSMUST00000219034.1]	1	66972002-66972063;	1	66972002-66972063;	133944065
ENSG00000206129.4_6	[AC006305.1]	[lincRNA]	[ENST00000382897.2_1, ENST00000589754.1_1, ENST00000650203.1_1]	12	[]	[]	[]	[Mouse]	[]			[ENSMUST00000237660.1, ENSMUST00000237758.1, ENSMUST00000237782.1]		0		0		0
ENSG00000229066.1_6	[AC093459.1]	[lincRNA]	[ENST00000438963.1_1, ENST00000444567.1_1]	4	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000190918.1]	[ENSMUST00000190918.1]	[ENSMUST00000132332.1, ENSMUST00000190918.1]	[ENSMUST00000190918.1]	1	176307175-176307696;	1	176307175-176307696;	352614871
ENSG00000224046.1_5	[AC005076.1]	[antisense]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000223729.1_5	[LINC02247]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000230695.1_5	[AC012462.3]	[antisense]	[ENST00000412951.1_1]	2	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000097699.2, ENSMUST00000125934.1, ENSMUST00000126516.2]	[ENSMUST00000097699.2, ENSMUST00000125934.1, ENSMUST00000126516.2]	[ENSMUST00000097699.2, ENSMUST00000125934.1, ENSMUST00000126516.2, ENSMUST00000127218.7, ENSMUST00000187594.6, ENSMUST00000188258.6, ENSMUST00000188676.1, ENSMUST00000189680.6]	[ENSMUST00000097699.2, ENSMUST00000125934.1, ENSMUST00000126516.2]	1	216300975-216301032;	1	216300975-216301032;	432602007
ENSG00000248266.1_6	[AC108142.1]	[sense_intronic]	[ENST00000505389.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000212762.1]		0		0		0
ENSG00000254538.1_5	[AC027018.1]	[lincRNA]	[ENST00000533978.1_1, ENST00000534723.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000159190.1, ENSMUST00000160446.7, ENSMUST00000161626.1, ENSMUST00000186343.1, ENSMUST00000195710.1]		0		0		0
ENSG00000285177.1_2	[AL357556.4]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000285998.1_1	[AC104790.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000281904.1_5	[AC233263.6]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000273210.1_4	[AP001437.1]	[antisense]	[ENST00000608783.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000232250.1]		0		0		0
ENSG00000277837.1_5	[AC090340.1]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000248846.2_4	[LINC02065]	[lincRNA]	[ENST00000509924.2_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000167834.1, ENSMUST00000170645.1, ENSMUST00000171722.1]		0		0		0
ENSG00000236666.1	[POTEH-AS1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000247925.2_5	[AL139807.1]	[antisense]	[ENST00000500636.2_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000180728.1, ENSMUST00000224440.1, ENSMUST00000224720.1, ENSMUST00000225298.1, ENSMUST00000225967.1]		0		0		0
ENSG00000274565.1_6	[AC080038.2]	[antisense]	[ENST00000611274.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000190120.1]		0		0		0
ENSG00000259211.1_5	[AC013356.2]	[antisense]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000270959.1_4	[LPP-AS2]	[antisense]	[ENST00000605573.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000181640.1]	[ENSMUST00000181640.1]	[ENSMUST00000181640.1, ENSMUST00000228980.1, ENSMUST00000229403.1, ENSMUST00000229480.1, ENSMUST00000229881.1, ENSMUST00000230580.1, ENSMUST00000230625.1, ENSMUST00000230785.1, ENSMUST00000230869.1, ENSMUST00000231080.1]	[ENSMUST00000181640.1]	1	187868993-187871845;	1	187868993-187871845;	375740838
ENSG00000253858.1_5	[AC008619.1]	[antisense]	[ENST00000524312.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000125068.1, ENSMUST00000136083.1]		0		0		0
ENSG00000259786.6_4	[LINC02109]	[lincRNA]	[]	20	[]	[]	[]	[]	[]					0		0		0
ENSG00000276529.1_5	[AP001505.1]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000227946.1_5	[AC007383.2]	[lincRNA]	[ENST00000420509.1_1, ENST00000435627.1_1]	3	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000138611.7, ENSMUST00000186436.1, ENSMUST00000186786.1, ENSMUST00000188602.1]	[ENSMUST00000138611.7, ENSMUST00000186436.1, ENSMUST00000186786.1, ENSMUST00000188602.1]	[ENSMUST00000138611.7, ENSMUST00000185480.1, ENSMUST00000186436.1, ENSMUST00000186786.1, ENSMUST00000188602.1, ENSMUST00000192219.1]	[ENSMUST00000138611.7, ENSMUST00000186436.1, ENSMUST00000186786.1, ENSMUST00000188602.1]	3	206949328-206949472;206950245-206950527;206950680-206951288;	3	206949328-206949472;206950245-206950527;206950680-206951288;	1241701540
ENSG00000279462.1_6	[AC093028.1]	[TEC]	[ENST00000622998.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000196393.1, ENSMUST00000196784.4, ENSMUST00000197784.4, ENSMUST00000198572.4, ENSMUST00000198903.1, ENSMUST00000199057.1, ENSMUST00000199324.4]		0		0		0
ENSG00000250708.1_5	[LINC02269]	[lincRNA]	[ENST00000509968.1_1, ENST00000512263.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000185635.1, ENSMUST00000185793.6, ENSMUST00000185946.6, ENSMUST00000186214.1, ENSMUST00000186386.7, ENSMUST00000187461.1, ENSMUST00000187718.1, ENSMUST00000189098.1, ENSMUST00000189143.6, ENSMUST00000189169.6, ENSMUST00000209257.1, ENSMUST00000209983.1, ENSMUST00000211191.1, ENSMUST00000223626.1, ENSMUST00000223675.1, ENSMUST00000223799.1, ENSMUST00000223828.1, ENSMUST00000223874.1, ENSMUST00000223961.1, ENSMUST00000223980.1, ENSMUST00000224148.1, ENSMUST00000224153.1, ENSMUST00000224335.1, ENSMUST00000224717.1, ENSMUST00000224792.1, ENSMUST00000224827.1, ENSMUST00000225042.1, ENSMUST00000225073.1, ENSMUST00000225291.1, ENSMUST00000225514.1, ENSMUST00000225516.1, ENSMUST00000225650.1, ENSMUST00000225862.1, ENSMUST00000225887.1, ENSMUST00000225933.1, ENSMUST00000225995.1, ENSMUST00000225999.1, ENSMUST00000226014.1, ENSMUST00000226075.1]		0		0		0
ENSG00000262869.1_6	[AC099684.3]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000224239.1_5	[AC090044.1]	[lincRNA]	[ENST00000423193.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000203139.1, ENSMUST00000203379.1, ENSMUST00000203642.1, ENSMUST00000204200.1]		0		0		0
ENSG00000164621.5_5	[SMAD5-AS1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000231074.8_5	[HCG18]	[antisense]	[]	6	[]	[]	[]	[]	[]					0		0		0
ENSG00000285564.1_2	[AL031121.2]	[lincRNA]	[ENST00000648606.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000159155.2, ENSMUST00000159422.1, ENSMUST00000159602.2, ENSMUST00000160738.1, ENSMUST00000160763.1, ENSMUST00000161091.1, ENSMUST00000161274.1, ENSMUST00000162432.1, ENSMUST00000187397.6, ENSMUST00000188715.1]		0		0		0
ENSG00000198685.3_4	[LINC01565]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000276166.1_5	[AC092118.2]	[antisense]	[ENST00000613495.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000212199.1, ENSMUST00000212682.1, ENSMUST00000212925.1]		0		0		0
ENSG00000235151.1_5	[AC131097.4]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000258701.1_4	[LINC00638]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000241881.1_6	[AC245088.2]	[lincRNA]	[ENST00000486508.1_1]	3	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000185738.1]		[ENSMUST00000185738.1, ENSMUST00000191867.1, ENSMUST00000192753.1, ENSMUST00000193357.5]	[ENSMUST00000185738.1]	2	141988446-141988663;141988676-141988679;	2	141988414-141988663;141988676-141988698;	567954464
ENSG00000261707.1_5	[AC092134.1]	[antisense]	[ENST00000563690.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000139864.1]		0		0		0
ENSG00000264083.1_5	[AC005899.1]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000238117.1_5	[AP000844.2]	[antisense]	[ENST00000419440.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000132097.1, ENSMUST00000217527.1]		0		0		0
ENSG00000250949.1_5	[AC093534.2]	[lincRNA]	[ENST00000511418.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000234865.1, ENSMUST00000235070.1, ENSMUST00000236621.1, ENSMUST00000236646.1, ENSMUST00000237736.1]		0		0		0
ENSG00000261537.1_6	[AC027279.2]	[sense_intronic]	[ENST00000561938.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000134649.1, ENSMUST00000212830.1]		0		0		0
ENSG00000279221.1_6	[AC068254.2]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000260970.1_6	[AC006288.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000234452.5_5	[SLC16A12-AS1]	[antisense]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000242618.1_6	[AC112219.1]	[lincRNA]	[ENST00000491567.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000201580.1, ENSMUST00000204298.1, ENSMUST00000204605.1, ENSMUST00000204791.1, ENSMUST00000204906.1, ENSMUST00000204919.1, ENSMUST00000205178.1]		0		0		0
ENSG00000286074.1_1	[AC110795.1]	[bidirectional_promoter_lncRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000235731.2_6	[LINC02250]	[lincRNA]	[ENST00000422117.1_1, ENST00000651932.1_1]	8	[]	[]	[]	[Mouse]	[]			[ENSMUST00000207324.1, ENSMUST00000207667.1, ENSMUST00000207705.1]		0		0		0
ENSG00000280837.1_2	[CPS1-IT1]	[sense_intronic]	[ENST00000628368.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000140506.1]		0		0		0
ENSG00000261103.1_5	[AC009063.3]	[antisense]	[ENST00000565904.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000211881.1, ENSMUST00000212267.1]		0		0		0
